fain_id,nf_name,pdf_name,rep_type,rep_date,download_record
43498,AVAMERE OLYMPIC REHABILITATION OF SEQUIM,R Avamere Olympic Rehab of Sequim BUQ911 complaint 12-12-17 em.pdf,Inspection,Jan-18,Tue Mar 17 15:29:50 2020
43498,AVAMERE OLYMPIC REHABILITATION OF SEQUIM,AVAMERE OLYMPIC REHABILITATION OF SEQUIM UW8Z12.pdf,Investigation,Jun-19,Tue Mar 17 15:29:52 2020
43498,AVAMERE OLYMPIC REHABILITATION OF SEQUIM,R Avamere Olympic Rehabilitation of Sequim complaint 4-15-19 em.pdf,Investigation,Apr-19,Tue Mar 17 15:29:53 2020
43498,AVAMERE OLYMPIC REHABILITATION OF SEQUIM,R Avamere Olympic Rehabilitation of Sequim Complaint 60QU11 02-15-2019-st.pdf,Investigation,Mar-19,Tue Mar 17 15:29:54 2020
43498,AVAMERE OLYMPIC REHABILITATION OF SEQUIM,AVAMERE OLYMPIC REHABILITATION OF SEQUIM 4F2Z12.pdf,Investigation,Jan-18,Tue Mar 17 15:29:55 2020
43498,AVAMERE OLYMPIC REHABILITATION OF SEQUIM,R avamere olympic rehabilitation of sequim 4f2z11 complaint SOD 11-8-17 - hd.pdf,Investigation,Nov-17,Tue Mar 17 15:29:57 2020
43498,AVAMERE OLYMPIC REHABILITATION OF SEQUIM,r avamere olympic rehab of sequim complaint TXDD12 8-10-2017.pdf,Investigation,Aug-17,Tue Mar 17 15:29:59 2020
43498,AVAMERE OLYMPIC REHABILITATION OF SEQUIM,R avamere olympic rehab of sequim - BIC complaint GISW12 - 03-02-2017 mj.pdf,Investigation,Mar-17,Tue Mar 17 15:30:01 2020
43498,AVAMERE OLYMPIC REHABILITATION OF SEQUIM,6651 Avamere Olympic Rehab of Sequim Signed (002).pdf,Registered Nurse Exception Letter,Mar-18,Tue Mar 17 15:30:02 2020
44666,Crestwood Health & Rehabilitation Center,"Crestwood Health and Rehab (3OOC D, prior F prior D) 2 12 20.pdf",Enforcement Letter,Feb-20,Tue Mar 17 15:30:07 2020
44666,Crestwood Health & Rehabilitation Center,Crestwood Health and Rehab (Hx F prior D) 2 7 20.pdf,Enforcement Letter,Feb-20,Tue Mar 17 15:30:08 2020
44666,Crestwood Health & Rehabilitation Center,Crestwood (5OOC DCH E prior E prior D prior D prior E) 11 14 19.pdf,Enforcement Letter,Nov-19,Tue Mar 17 15:30:10 2020
44666,Crestwood Health & Rehabilitation Center,"Crestwood (6OOC G, prior DCH E prior E prior D prior D prior E) 11 18 19.pdf",Enforcement Letter,Nov-19,Tue Mar 17 15:30:11 2020
44666,Crestwood Health & Rehabilitation Center,Crestwood (Hx D prior D prior E) 9 19 19.pdf,Enforcement Letter,Oct-19,Tue Mar 17 15:30:12 2020
44666,Crestwood Health & Rehabilitation Center,Crestwood (Hx D prior E) 9 17 19.pdf,Enforcement Letter,Oct-19,Tue Mar 17 15:30:13 2020
44666,Crestwood Health & Rehabilitation Center,Crestwood (4OOC E prior D prior D prior E) 10 09 19.pdf,Enforcement Letter,Oct-19,Tue Mar 17 15:30:15 2020
44666,Crestwood Health & Rehabilitation Center,"Crestwood (3OOC, G, prior D prior F, CMP, CF) 6 21 19.pdf",Enforcement Letter,Jul-19,Tue Mar 17 15:30:16 2020
44666,Crestwood Health & Rehabilitation Center,"Crestwood (4OOC, DCH, prior G, prior D prior F, CMP, CF) 7 9 19.pdf",Enforcement Letter,Jul-19,Tue Mar 17 15:30:17 2020
44666,Crestwood Health & Rehabilitation Center,Crestwood (Hx D prior F) 4 16 19.pdf,Enforcement Letter,Apr-19,Tue Mar 17 15:30:19 2020
44666,Crestwood Health & Rehabilitation Center,"Crestwood (Hx E, prior G prior D) 11 16 18.pdf",Enforcement Letter,Dec-18,Tue Mar 17 15:30:20 2020
44666,Crestwood Health & Rehabilitation Center,"Crestwood (Hx GG prior D, CMP, CF) 3 23 18.pdf",Enforcement Letter,Apr-18,Tue Mar 17 15:30:21 2020
44666,Crestwood Health & Rehabilitation Center,"Crestwood Health and Rehab Amended (DCH, Wac, CF) 10 6 17.pdf",Enforcement Letter,Nov-17,Tue Mar 17 15:30:22 2020
44666,Crestwood Health & Rehabilitation Center,"Crestwood Health and Rehab  (DCH, Wac, CF) 10 6 17.pdf",Enforcement Letter,Oct-17,Tue Mar 17 15:30:23 2020
44666,Crestwood Health & Rehabilitation Center,"Crestwood (GG, CMP, CF) 10 6 2017.pdf",Enforcement Letter,Oct-17,Tue Mar 17 15:30:24 2020
44666,Crestwood Health & Rehabilitation Center,"Crestwood (H, CMP, CF) 9 17.pdf",Enforcement Letter,Sep-17,Tue Mar 17 15:30:26 2020
44666,Crestwood Health & Rehabilitation Center,"Crestwood (Wac Only, CF, DCH) 8 17.pdf",Enforcement Letter,Aug-17,Tue Mar 17 15:30:27 2020
44666,Crestwood Health & Rehabilitation Center,Crestwood HRD quarterly fining Amended 5 17.pdf,Enforcement Letter,Jun-17,Tue Mar 17 15:30:28 2020
44666,Crestwood Health & Rehabilitation Center,Crestwood HRD quarterly fining 5 17.pdf,Enforcement Letter,May-17,Tue Mar 17 15:30:29 2020
44666,Crestwood Health & Rehabilitation Center,Crestwood Health and Rehab  - IDR Result - January 2017.pdf,Informal Dispute Resolution Letter,Jan-18,Tue Mar 17 15:30:41 2020
44666,Crestwood Health & Rehabilitation Center,Crestwood Health and Rehab Scheduling Letter November 17.pdf,Informal Dispute Resolution Letter,Nov-17,Tue Mar 17 15:30:43 2020
44666,Crestwood Health & Rehabilitation Center,CRESTWOOD HEALTH AND REHABILITATION CENTER X9GD12.pdf,Inspection,Aug-19,Tue Mar 17 15:30:44 2020
44666,Crestwood Health & Rehabilitation Center,R Crestwood Health and Rehabilitation Center X9GC11 survey 3-28-19 - hd.pdf,Inspection,Mar-19,Tue Mar 17 15:30:45 2020
44666,Crestwood Health & Rehabilitation Center,R Crestwood Health and Rehabilitation Center DRQT11 survey 5-8-2018 - hd.pdf,Inspection,Jul-18,Tue Mar 17 15:30:52 2020
44666,Crestwood Health & Rehabilitation Center,R Crestwood Health and Rehabilitation Center - Inspection and Complaint - 03-15-2017.pdf,Inspection,May-17,Tue Mar 17 15:30:59 2020
44666,Crestwood Health & Rehabilitation Center,R CRESTWOOD HEALTH AND REHABILITATION CENTER complaint 4Z9J11 11-18-2019 - LL.pdf,Investigation,Dec-19,Tue Mar 17 15:31:00 2020
44666,Crestwood Health & Rehabilitation Center,R Crestwood Health and Rehabilitation 681O11 Inspection 9.19.19-NF.pdf,Investigation,Sep-19,Tue Mar 17 15:31:02 2020
44666,Crestwood Health & Rehabilitation Center,CRESTWOOD HEALTH AND REHABILITATION CENTER 6XWS12.pdf,Investigation,Aug-19,Tue Mar 17 15:31:03 2020
44666,Crestwood Health & Rehabilitation Center,CRESTWOOD HEALTH AND REHABILITATION CENTER CY6B12.pdf,Investigation,Aug-19,Tue Mar 17 15:31:04 2020
44666,Crestwood Health & Rehabilitation Center,CRESTWOOD HEALTH AND REHABILITATION CENTER EJBP12.pdf,Investigation,Aug-19,Tue Mar 17 15:31:06 2020
44666,Crestwood Health & Rehabilitation Center,R Crestwood Health and Rehabilitation Center EJPB11 complaint 7-9-19 - hd.pdf,Investigation,Jul-19,Tue Mar 17 15:31:07 2020
44666,Crestwood Health & Rehabilitation Center,R Crestwood Health and Rehabilitation Center CY6B11 complaint 6-21-19 - hd.pdf,Investigation,Jun-19,Tue Mar 17 15:31:08 2020
44666,Crestwood Health & Rehabilitation Center,R Crestwood Health and Rehabilitation Center 6XWS11 complaint 4-16-19 - hd.pdf,Investigation,Apr-19,Tue Mar 17 15:31:09 2020
44666,Crestwood Health & Rehabilitation Center,R CRESTWOOD HEALTH AND REHABILITATION CENTER complaint KRE111 10-16-2018-st.pdf,Investigation,Jan-19,Tue Mar 17 15:31:11 2020
44666,Crestwood Health & Rehabilitation Center,R Crestwood Health and Rehabilitation Center complaint TWYE11 10-17-2018-st.pdf,Investigation,Jan-19,Tue Mar 17 15:31:12 2020
44666,Crestwood Health & Rehabilitation Center,R Crestwood Health and Rehabilitation Center complaint 1VTX11 08-28-2018-st.pdf,Investigation,Jan-19,Tue Mar 17 15:31:13 2020
44666,Crestwood Health & Rehabilitation Center,R CRESTWOOD HEALTH AND REHAB CENTER 1UW511 complaint 03-23-18 em.pdf,Investigation,Apr-18,Tue Mar 17 15:31:15 2020
44666,Crestwood Health & Rehabilitation Center,R crestwood health and rehabilitation center fn0y11 complaint SOD 2-28-18 - hd.pdf,Investigation,Feb-18,Tue Mar 17 15:31:16 2020
44666,Crestwood Health & Rehabilitation Center,R CRESTWOOD HEALTH AND REHABILITATION CENTER LVHD11 10-06-2017 - ks.pdf,Investigation,Nov-17,Tue Mar 17 15:31:17 2020
44666,Crestwood Health & Rehabilitation Center,R crestwood health and rehabilitation center yyec11 complaint 8-20-17 - hd.pdf,Investigation,Oct-17,Tue Mar 17 15:31:20 2020
44666,Crestwood Health & Rehabilitation Center,CRESTWOOD HEALTH AND REHABILITATION CENTER WDDG11.pdf,Investigation,Oct-17,Tue Mar 17 15:31:22 2020
42556,FORKS COMMUNITY HOSPITAL LTC UNIT,"Forks Community Hospital (4OOC, D, prior G, prior D prior G) 4 3 19.pdf",Enforcement Letter,Apr-19,Tue Mar 17 15:31:27 2020
42556,FORKS COMMUNITY HOSPITAL LTC UNIT,"Forks Community Hospital (Hx D prior G, CMP) 2 25 19.pdf",Enforcement Letter,Mar-19,Tue Mar 17 15:31:28 2020
42556,FORKS COMMUNITY HOSPITAL LTC UNIT,"Forks Community Hospital (G, CMP) 1 28 19.pdf",Enforcement Letter,Feb-19,Tue Mar 17 15:31:30 2020
42556,FORKS COMMUNITY HOSPITAL LTC UNIT,"R Forks Community Hospital, LTCU survey L3NT11 04-12-2019-st.pdf",Inspection,May-19,Tue Mar 17 15:31:35 2020
42556,FORKS COMMUNITY HOSPITAL LTC UNIT,"R Forks Community Hospital, LTCU complaint E8ZL11 03-07-2019-st.pdf",Inspection,May-19,Tue Mar 17 15:31:36 2020
42556,FORKS COMMUNITY HOSPITAL LTC UNIT,"FORKS COMMUNITY HOSPITAL, LTCU I08N12.pdf",Inspection,Mar-18,Tue Mar 17 15:31:38 2020
42556,FORKS COMMUNITY HOSPITAL LTC UNIT,"R FORKS COMMUNITY HOSPITAL, LTCU- complaint  I08N11 01-18-18 em.pdf",Inspection,Jan-18,Tue Mar 17 15:31:39 2020
42556,FORKS COMMUNITY HOSPITAL LTC UNIT,"R Forks Community Hospital, LTCU complaint 2JMF11 04-03-2019-st.pdf",Investigation,May-19,Tue Mar 17 15:31:40 2020
42556,FORKS COMMUNITY HOSPITAL LTC UNIT,"R Forks Community Hospital, LTCU complaint N8GV11 02-25-2019-st.pdf",Investigation,May-19,Tue Mar 17 15:31:42 2020
42556,FORKS COMMUNITY HOSPITAL LTC UNIT,"R Forks Community Hospital, LTCU complaint N75211 01-28-2019-st.pdf",Investigation,May-19,Tue Mar 17 15:31:43 2020
42556,FORKS COMMUNITY HOSPITAL LTC UNIT,"R forks community hospital, lctu zcyu11 complaint 6-28-17 - hd.pdf",Investigation,Jul-17,Tue Mar 17 15:31:44 2020
44665,Sequim Health & Rehabilitation Center,"Sequim Health and Rehab (Hx G, Cf, CMP, prior D) 2 12 20.pdf",Enforcement Letter,Feb-20,Tue Mar 17 15:31:50 2020
44665,Sequim Health & Rehabilitation Center,"Sequim Heath and Rehab (Hx D, prior D prior GG) 10 25 19.pdf",Enforcement Letter,Nov-19,Tue Mar 17 15:31:51 2020
44665,Sequim Health & Rehabilitation Center,"Sequim Heath and Rehab (Hx D prior GG, CMP CF) 10 9 19.pdf",Enforcement Letter,Oct-19,Tue Mar 17 15:31:52 2020
44665,Sequim Health & Rehabilitation Center,"Sequim Health and Rehab (G. CMP, CF) 4 5 19.pdf",Enforcement Letter,Apr-19,Tue Mar 17 15:31:53 2020
44665,Sequim Health & Rehabilitation Center,"Sequim Health and Rehab (GG, CMP, SUB, CF) 1 26 18.pdf",Enforcement Letter,Feb-18,Tue Mar 17 15:31:54 2020
44665,Sequim Health & Rehabilitation Center,"Sequim Health and Rehab (GG, CMP, CF) 6 17.pdf",Enforcement Letter,Jul-17,Tue Mar 17 15:31:56 2020
44665,Sequim Health & Rehabilitation Center,"Sequim Health and Rehab (Level G CMP,CF) 3 17.pdf",Enforcement Letter,Mar-17,Tue Mar 17 15:31:57 2020
44665,Sequim Health & Rehabilitation Center,Sequim H & R 505128 (IDR Results) June 2018.pdf,Informal Dispute Resolution Letter,Jun-19,Tue Mar 17 15:32:05 2020
44665,Sequim Health & Rehabilitation Center,Sequim Health and Rehabilition Center IDR Re-Scheduling Letter 0419.pdf,Informal Dispute Resolution Letter,Apr-19,Tue Mar 17 15:32:06 2020
44665,Sequim Health & Rehabilitation Center,Sequim Health and Rehabilition Center IDR Re-Scheduling Letter w Enforcement Direct-Mike.pdf,Informal Dispute Resolution Letter,Feb-19,Tue Mar 17 15:32:07 2020
44665,Sequim Health & Rehabilitation Center,Sequim Health and Rehabilition Center IDR Amended (date) Re-Scheduling Letter w Enforcement Direct-Mike.pdf,Informal Dispute Resolution Letter,Feb-19,Tue Mar 17 15:32:08 2020
44665,Sequim Health & Rehabilitation Center,Sequim Health and Rehab IDR scheduling letter Direct-Mike.pdf,Informal Dispute Resolution Letter,Dec-18,Tue Mar 17 15:32:09 2020
44665,Sequim Health & Rehabilitation Center,Sequim H & R 505128 IDR Denial Letter 3-18.pdf,Informal Dispute Resolution Letter,Mar-18,Tue Mar 17 15:32:10 2020
44665,Sequim Health & Rehabilitation Center,Sequim H & R 505128 (IDR Results) July 2017.pdf,Informal Dispute Resolution Letter,Jul-17,Tue Mar 17 15:32:11 2020
44665,Sequim Health & Rehabilitation Center,Sequim H & R 505128 Re-scheduling Letter June 17.pdf,Informal Dispute Resolution Letter,Jun-17,Tue Mar 17 15:32:13 2020
44665,Sequim Health & Rehabilitation Center,Sequim H & R 505128 Scheduling Letter May 17.pdf,Informal Dispute Resolution Letter,May-17,Tue Mar 17 15:32:14 2020
44665,Sequim Health & Rehabilitation Center,Sequim H & R 50518 IDR Re-Scheduling Letter May 17.pdf,Informal Dispute Resolution Letter,May-17,Tue Mar 17 15:32:15 2020
44665,Sequim Health & Rehabilitation Center,R Sequim Health & Rehabilitation NKV111 complaint 10-09-2019 - cc.pdf,Inspection,Oct-19,Tue Mar 17 15:32:19 2020
44665,Sequim Health & Rehabilitation Center,R Sequim Health & Rehabilitation ST6N11 inspection 11-14-2018 - cc.pdf,Inspection,Jan-19,Tue Mar 17 15:32:22 2020
44665,Sequim Health & Rehabilitation Center,R sequim health & rehabilitation fr6k11 survey 1-26-18 - hd.pdf,Inspection,Apr-18,Tue Mar 17 15:32:30 2020
44665,Sequim Health & Rehabilitation Center,SEQUIM HEALTH & REHABILITATION SSF311.pdf,Inspection,Jan-18,Tue Mar 17 15:32:32 2020
44665,Sequim Health & Rehabilitation Center,R Sequim Health & Rehabilitation 9XBR11 complaint 10-25-2019 - cc.pdf,Investigation,Oct-19,Tue Mar 17 15:32:33 2020
44665,Sequim Health & Rehabilitation Center,R Sequim Health & Rehabilitation DV4J11 complaint 09-10-2019 - cc.pdf,Investigation,Sep-19,Tue Mar 17 15:32:34 2020
44665,Sequim Health & Rehabilitation Center,R Sequim Health and Rehabilitation TVQE11 Complaint 4-05-2019 - nm.pdf,Investigation,May-19,Tue Mar 17 15:32:35 2020
44665,Sequim Health & Rehabilitation Center,SEQUIM HEALTH & REHABILITATION TUE411.pdf,Investigation,Jan-18,Tue Mar 17 15:32:37 2020
44665,Sequim Health & Rehabilitation Center,r sequim health & rehabilitation complaint 7-21-2017.pdf,Investigation,Jul-17,Tue Mar 17 15:32:38 2020
44665,Sequim Health & Rehabilitation Center,r sequim health & rehab complaint 6-9-2017.pdf,Investigation,Jun-17,Tue Mar 17 15:32:40 2020
44665,Sequim Health & Rehabilitation Center,R Sequim Health and Rehab BIC complaint H7Y612 03-15-2017.pdf,Investigation,Jun-17,Tue Mar 17 15:32:41 2020
44665,Sequim Health & Rehabilitation Center,R Sequim Health and Rehab complaint H7Y611 03-15-2017.pdf,Investigation,Apr-17,Tue Mar 17 15:32:43 2020
43672,Avamere Rehabilitation of Cascade Park,"Avamere Rehab of Cascade Park (GG, CMP, CF) 5 29 19.pdf",Enforcement Letter,Jun-19,Tue Mar 17 15:32:48 2020
43672,Avamere Rehabilitation of Cascade Park,"Avamere Rehab of Cascade Park (G, CMP, CF) 1 29 19.pdf",Enforcement Letter,Feb-19,Tue Mar 17 15:32:50 2020
43672,Avamere Rehabilitation of Cascade Park,Avamere Rehabilitation of Cascade Park 505389 (IDR Results) Sep 2019.pdf,Informal Dispute Resolution Letter,Sep-19,Tue Mar 17 15:33:00 2020
43672,Avamere Rehabilitation of Cascade Park,Avamere Rehabilitation of Cascade Park 505389 IDR Rescheduling Letter.pdf,Informal Dispute Resolution Letter,Jul-19,Tue Mar 17 15:33:01 2020
43672,Avamere Rehabilitation of Cascade Park,Avamere Rehabilitation of Cascade Park 505389 IDR scheduling letter Direct-Staci.pdf,Informal Dispute Resolution Letter,Jun-19,Tue Mar 17 15:33:02 2020
43672,Avamere Rehabilitation of Cascade Park,Avamere Rehabilitation of Cascade Park 505389 - IDR RESULTS May 2019.pdf,Informal Dispute Resolution Letter,May-19,Tue Mar 17 15:33:03 2020
43672,Avamere Rehabilitation of Cascade Park,Avamere Rehab of Cascade Park 505389 Scheduling Letter 0319.pdf,Informal Dispute Resolution Letter,Mar-19,Tue Mar 17 15:33:04 2020
43672,Avamere Rehabilitation of Cascade Park,Avamere Rehab of Cascade Park 505389 Scheduling Letter May 17.pdf,Informal Dispute Resolution Letter,May-17,Tue Mar 17 15:33:06 2020
43672,Avamere Rehabilitation of Cascade Park,Avamere Rehab of Cascade Park 505389  (IDR RESULTS) May 2017.pdf,Informal Dispute Resolution Letter,May-17,Tue Mar 17 15:33:07 2020
43672,Avamere Rehabilitation of Cascade Park,R AVAMERE REHABILITATION OF CASCADE PARK survey YNPT11 01-29-2019-st.pdf,Inspection,Apr-19,Tue Mar 17 15:33:09 2020
43672,Avamere Rehabilitation of Cascade Park,R AVAMERE REHAB OF CASCADE PARK OSD911 3-26-18 em.pdf,Inspection,May-18,Tue Mar 17 15:33:11 2020
43672,Avamere Rehabilitation of Cascade Park,R Avamere Rehabilitation of Cascade Park - BIC Survey 73LG12 - 04-05-2017.pdf,Inspection,Apr-17,Tue Mar 17 15:33:12 2020
43672,Avamere Rehabilitation of Cascade Park,R AVAMERE REHABILITATION OF CASCADE PARK complaint WNQX11 03-27-2019 -st.pdf,Investigation,Jun-19,Tue Mar 17 15:33:14 2020
43672,Avamere Rehabilitation of Cascade Park,R AVAMERE REHABILITATION OF CASCADE PARK complaint 2WNS11 10-19-2018-st.pdf,Investigation,Nov-18,Tue Mar 17 15:33:15 2020
43672,Avamere Rehabilitation of Cascade Park,r avamere rehabilitation of cascade park fu complaint 06-29-2017 - tj.pdf,Investigation,Jun-17,Tue Mar 17 15:33:16 2020
43672,Avamere Rehabilitation of Cascade Park,AVAMERE REHABILITATION OF CASCADE PARK 8PDB11.pdf,Investigation,May-17,Tue Mar 17 15:33:18 2020
44531,Brookfield Health and Rehabilitation of Cascadia,Brookfield Cascadia (Hx D prior GG) 2 15 19.pdf,Enforcement Letter,Mar-19,Tue Mar 17 15:33:23 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Brookfield Cascadia (Hx D prior G, prior G) 2 28 19.pdf",Enforcement Letter,Mar-19,Tue Mar 17 15:33:24 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Brookfield Cascadia (GG, CMP, CF) 1 14 19.pdf",Enforcement Letter,Jan-19,Tue Mar 17 15:33:25 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Brookfield Cascadia Amended (Hx, GG, Amend DCH, Prior G, CMP, CF) 4 11 18.pdf",Enforcement Letter,May-18,Tue Mar 17 15:33:27 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Brookfield Cascadia (Lift SP, BIC) 5 22 18.pdf",Enforcement Letter,May-18,Tue Mar 17 15:33:28 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Brookfield Cascadia (3 OOC, Sub, Hx, GG, Amend DCH, Prior G, CMP, CF) 4 25 18.pdf",Enforcement Letter,Apr-18,Tue Mar 17 15:33:29 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Brookfield Cascadia (Hx, GG, Amend DCH, Prior G, CMP, CF) 4 11 18.pdf",Enforcement Letter,Apr-18,Tue Mar 17 15:33:30 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Brookfield Centralia (GG, CMP, CF) 3 1 18.pdf",Enforcement Letter,Mar-18,Tue Mar 17 15:33:31 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Victory (3 OOC Hx G prior G, prior G, CF) 5 17.pdf",Enforcement Letter,Jun-17,Tue Mar 17 15:33:32 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Victory (4OOC Hx D, prior G prior G, prior G, CF) 5 17.pdf",Enforcement Letter,Jun-17,Tue Mar 17 15:33:34 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Victory (Hx G prior G, CF) 5 17.pdf",Enforcement Letter,May-17,Tue Mar 17 15:33:35 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Victory Health and Rehab (G, CMP, CF) 3 16.pdf",Enforcement Letter,Mar-17,Tue Mar 17 15:33:36 2020
44531,Brookfield Health and Rehabilitation of Cascadia,Brookfield Health and Rehab of Cascadia 505331 IDR Result - August 2018.pdf,Informal Dispute Resolution Letter,Aug-18,Tue Mar 17 15:33:45 2020
44531,Brookfield Health and Rehabilitation of Cascadia,Brookfield Health and Rehab of Cascadia 505331 IDR scheduling letter 8-18.pdf,Informal Dispute Resolution Letter,Aug-18,Tue Mar 17 15:33:46 2020
44531,Brookfield Health and Rehabilitation of Cascadia,STATE OF WASHINGTON.pdf,Informal Dispute Resolution Letter,Aug-18,Tue Mar 17 15:33:48 2020
44531,Brookfield Health and Rehabilitation of Cascadia,Brookfield Health and Rehab of Cascadia 505331 IDR Request Withdrawn Letter.pdf,Informal Dispute Resolution Letter,Jul-18,Tue Mar 17 15:33:49 2020
44531,Brookfield Health and Rehabilitation of Cascadia,Brookfield Health and Rehab of Cascadia Scheduling Letter 5-18.pdf,Informal Dispute Resolution Letter,May-18,Tue Mar 17 15:33:50 2020
44531,Brookfield Health and Rehabilitation of Cascadia,R Brookfield Health and Rehab of Cascadia KS3O11 survey 02-28-2019 - aa.pdf,Inspection,Apr-19,Tue Mar 17 15:33:51 2020
44531,Brookfield Health and Rehabilitation of Cascadia,BROOKFIELD HEALTH AND REHAB OF CASCADIA 0R4U12.pdf,Inspection,May-18,Tue Mar 17 15:33:53 2020
44531,Brookfield Health and Rehabilitation of Cascadia,R brookfield health and rehab of cascadia or4u11 survey SOD 3-1-18 - hd.pdf,Inspection,Mar-18,Tue Mar 17 15:34:00 2020
44531,Brookfield Health and Rehabilitation of Cascadia,r victory rehab & healthcare center BIC survey 4QOZ12 7-13-2017.pdf,Inspection,Jul-17,Tue Mar 17 15:34:02 2020
44531,Brookfield Health and Rehabilitation of Cascadia,r victory rehab and healthcare center survey 4-24-17.pdf,Inspection,Apr-17,Tue Mar 17 15:34:07 2020
44531,Brookfield Health and Rehabilitation of Cascadia,R Brookfield Health and Rehab of Cascadia  QGY611 complaint 01-14-2019 - aa.pdf,Investigation,Apr-19,Tue Mar 17 15:34:08 2020
44531,Brookfield Health and Rehabilitation of Cascadia,R Brookfield Health and Rehab of Cascadia H3YU11 complaint 02-15-2019 - aa.pdf,Investigation,Apr-19,Tue Mar 17 15:34:10 2020
44531,Brookfield Health and Rehabilitation of Cascadia,BROOKFIELD HEALTH AND REHAB OF CASCADIA 4WP412.pdf,Investigation,Aug-18,Tue Mar 17 15:34:11 2020
44531,Brookfield Health and Rehabilitation of Cascadia,R Brookfield Health and Rehabilitation - AMENDED SOD - August 2018(1 & 2) - ks.pdf,Investigation,Jul-18,Tue Mar 17 15:34:12 2020
