fain_id,nf_name,pdf_name,rep_type,rep_date,url,download_record
44531,Brookfield Health and Rehabilitation of Cascadia,"Brookfield Centralia (GG, CMP, CF) 3 1 18.pdf",Enforcement Letter,03/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1552/enforcement letter/2018/Brookfield Centralia (GG, CMP, CF) 3 1 18.pdf",Tue Jun  9 15:27:00 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Victory (3 OOC Hx G prior G, prior G, CF) 5 17.pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1552/enforcement letter/2017/Victory (3 OOC Hx G prior G, prior G, CF) 5 17.pdf",Tue Jun  9 15:27:01 2020
44531,Brookfield Health and Rehabilitation of Cascadia,"Victory (4OOC Hx D, prior G prior G, prior G, CF) 5 17.pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1552/enforcement letter/2017/Victory (4OOC Hx D, prior G prior G, prior G, CF) 5 17.pdf",Tue Jun  9 15:27:02 2020
43478,DISCOVERY NURSING & REHAB OF VANCOUVER,"Discovery Nursing (Hx G, prior E prior D) 3 4 19.pdf",Enforcement Letter,03/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1353/enforcement letter/2019/Discovery Nursing (Hx G, prior E prior D) 3 4 19.pdf",Tue Jun  9 15:27:19 2020
43478,DISCOVERY NURSING & REHAB OF VANCOUVER,Discovery Nursing (Hx E prior D) 1 29 19.pdf,Enforcement Letter,02/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1353/enforcement letter/2019/Discovery Nursing (Hx E prior D) 1 29 19.pdf,Tue Jun  9 15:27:22 2020
45974,Fort Vancouver Post Acute,"Fort Vancouver Post Acute (5 OOC, G prior IJ R CF prior DD, prior D prior G) 10 3 19.pdf",Enforcement Letter,10/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1599/enforcement letter/2019/Fort Vancouver Post Acute (5 OOC, G prior IJ R CF prior DD, prior D prior G) 10 3 19.pdf",Tue Jun  9 15:27:33 2020
45974,Fort Vancouver Post Acute,Fort Vancouver Post Acute (Hx D prior G) 7 8 19.pdf,Enforcement Letter,08/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1599/enforcement letter/2019/Fort Vancouver Post Acute (Hx D prior G) 7 8 19.pdf,Tue Jun  9 15:27:35 2020
45974,Fort Vancouver Post Acute,"Fort Vancouver Post Acute (3 OOC D, prior D prior G) 7 8 13 19.pdf",Enforcement Letter,08/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1599/enforcement letter/2019/Fort Vancouver Post Acute (3 OOC D, prior D prior G) 7 8 13 19.pdf",Tue Jun  9 15:27:37 2020
45974,Fort Vancouver Post Acute,"Fort Vancouver (GG, CMP, CF) 7 8 19.pdf",Enforcement Letter,07/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1599/enforcement letter/2019/Fort Vancouver (GG, CMP, CF) 7 8 19.pdf",Tue Jun  9 15:27:39 2020
45974,Fort Vancouver Post Acute,"Fort Vancouver Post Acute (Hx D, prior G, prior D) 5 29 19.pdf",Enforcement Letter,06/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1599/enforcement letter/2019/Fort Vancouver Post Acute (Hx D, prior G, prior D) 5 29 19.pdf",Tue Jun  9 15:27:41 2020
45974,Fort Vancouver Post Acute,"Fort Vancouver Post Acute (Hx G, CMP, CF, prior D) 5 17 19.pdf",Enforcement Letter,05/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1599/enforcement letter/2019/Fort Vancouver Post Acute (Hx G, CMP, CF, prior D) 5 17 19.pdf",Tue Jun  9 15:27:43 2020
45974,Fort Vancouver Post Acute,"Fort Vancouver (Hx IJ, R, Sub, CF) 11 15 18.pdf",Enforcement Letter,11/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1599/enforcement letter/2018/Fort Vancouver (Hx IJ, R, Sub, CF) 11 15 18.pdf",Tue Jun  9 15:27:45 2020
45974,Fort Vancouver Post Acute,"Fort Vancouver (Amended Hx F, Prior G, CMP) 10 24 17.pdf",Enforcement Letter,11/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1599/enforcement letter/2017/Fort Vancouver (Amended Hx F, Prior G, CMP) 10 24 17.pdf",Tue Jun  9 15:27:46 2020
45974,Fort Vancouver Post Acute,"Fort Vancouver Post Acute (G, CMP, CF) 10 13 17.pdf",Enforcement Letter,10/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1599/enforcement letter/2017/Fort Vancouver Post Acute (G, CMP, CF) 10 13 17.pdf",Tue Jun  9 15:27:48 2020
45544,Manor Care Health Services - Salmon Creek,"Manor Care - Salmon Creek (GG, CMP, CF) 12 17 19.pdf",Enforcement Letter,12/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1594/enforcement letter/2019/Manor Care - Salmon Creek (GG, CMP, CF) 12 17 19.pdf",Tue Jun  9 15:28:04 2020
43570,PRESTIGE CARE & REHABILITATION - CAMAS,"Prestige - Camas (G, CMP, CF) 2 28 18.pdf",Enforcement Letter,03/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1450/enforcement letter/2018/Prestige - Camas (G, CMP, CF) 2 28 18.pdf",Tue Jun  9 15:28:06 2020
44662,The Oaks at Timberline,"The Oaks at Timberline (GG, CMP, CF) 1 29 20.pdf",Enforcement Letter,02/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1569/enforcement letter/2020/The Oaks at Timberline (GG, CMP, CF) 1 29 20.pdf",Tue Jun  9 15:28:13 2020
44662,The Oaks at Timberline,"The Oaks at Timberline (Hx G, prior D, CMP, CF) 12 5 19.pdf",Enforcement Letter,12/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1569/enforcement letter/2019/The Oaks at Timberline (Hx G, prior D, CMP, CF) 12 5 19.pdf",Tue Jun  9 15:28:15 2020
44662,The Oaks at Timberline,"The Oaks at Timberline (CF, CMP, Hx G prior E prior D) 7 24 19.pdf",Enforcement Letter,08/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1569/enforcement letter/2019/The Oaks at Timberline (CF, CMP, Hx G prior E prior D) 7 24 19.pdf",Tue Jun  9 15:28:18 2020
44662,The Oaks at Timberline,The Oaks at Timberline (Hx E prior D) 7 16 19.pdf,Enforcement Letter,07/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1569/enforcement letter/2019/The Oaks at Timberline (Hx E prior D) 7 16 19.pdf,Tue Jun  9 15:28:20 2020
44662,The Oaks at Timberline,"The Oaks at Timberline (G, CMP, CF) 2 22 19.pdf",Enforcement Letter,03/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1569/enforcement letter/2019/The Oaks at Timberline (G, CMP, CF) 2 22 19.pdf",Tue Jun  9 15:28:22 2020
44662,The Oaks at Timberline,The Oaks at Timberline (Hx D prior G) 3 19 19.pdf,Enforcement Letter,03/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1569/enforcement letter/2019/The Oaks at Timberline (Hx D prior G) 3 19 19.pdf,Tue Jun  9 15:28:24 2020
44662,The Oaks at Timberline,"The Oaks at Timberline (3OOC, E, HX D, Prior GG) 9 12 18.pdf",Enforcement Letter,09/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1569/enforcement letter/2018/The Oaks at Timberline (3OOC, E, HX D, Prior GG) 9 12 18.pdf",Tue Jun  9 15:28:26 2020
44662,The Oaks at Timberline,"The Oaks at Timberline (GG, CMP, CF) 8 13 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1569/enforcement letter/2018/The Oaks at Timberline (GG, CMP, CF) 8 13 18.pdf",Tue Jun  9 15:28:28 2020
44662,The Oaks at Timberline,"The Oaks at Timberline(HX D, Prior GG) 8 20 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1569/enforcement letter/2018/The Oaks at Timberline(HX D, Prior GG) 8 20 18.pdf",Tue Jun  9 15:28:29 2020
44662,The Oaks at Timberline,"Kindred - Vancouver (GG, CMP, CF)  10 10 17.pdf",Enforcement Letter,10/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1569/enforcement letter/2017/Kindred - Vancouver (GG, CMP, CF)  10 10 17.pdf",Tue Jun  9 15:28:30 2020
44849,Vancouver Specialty and Rehabilitative Care,"Vancouver Specialty and Rehab (4OOC D prior D prior D prior GG, CMP, CF) 1 23 20.pdf",Enforcement Letter,02/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1572/enforcement letter/2020/Vancouver Specialty and Rehab (4OOC D prior D prior D prior GG, CMP, CF) 1 23 20.pdf",Tue Jun  9 15:28:45 2020
44849,Vancouver Specialty and Rehabilitative Care,"Vancouver Specialty and Rehab (Hx D prior GG, CMP, CF) 12 27 19.pdf",Enforcement Letter,01/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1572/enforcement letter/2020/Vancouver Specialty and Rehab (Hx D prior GG, CMP, CF) 12 27 19.pdf",Tue Jun  9 15:28:47 2020
44849,Vancouver Specialty and Rehabilitative Care,"Vancouver Specialty and Rehab (3OOC D prior D prior GG, CMP, CF) 1 10 20.pdf",Enforcement Letter,01/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1572/enforcement letter/2020/Vancouver Specialty and Rehab (3OOC D prior D prior GG, CMP, CF) 1 10 20.pdf",Tue Jun  9 15:28:49 2020
44849,Vancouver Specialty and Rehabilitative Care,"Vancouver Specialty and Rehab (GG, CMP, CF) 11 22 19.pdf",Enforcement Letter,12/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1572/enforcement letter/2019/Vancouver Specialty and Rehab (GG, CMP, CF) 11 22 19.pdf",Tue Jun  9 15:28:51 2020
44849,Vancouver Specialty and Rehabilitative Care,Vancouver Specialty and Rehab (Hx D prior G) ) 9 26 19.pdf,Enforcement Letter,10/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1572/enforcement letter/2019/Vancouver Specialty and Rehab (Hx D prior G) ) 9 26 19.pdf,Tue Jun  9 15:28:54 2020
44849,Vancouver Specialty and Rehabilitative Care,"Vancouver Specialty Care (G, CMP, CF) 9 5 19.pdf",Enforcement Letter,09/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1572/enforcement letter/2019/Vancouver Specialty Care (G, CMP, CF) 9 5 19.pdf",Tue Jun  9 15:28:55 2020
44849,Vancouver Specialty and Rehabilitative Care,"Vancouver Specialty and Rehab (3OOC, Hx D prior F, prior F) 7 3 19.pdf",Enforcement Letter,07/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1572/enforcement letter/2019/Vancouver Specialty and Rehab (3OOC, Hx D prior F, prior F) 7 3 19.pdf",Tue Jun  9 15:28:58 2020
44849,Vancouver Specialty and Rehabilitative Care,"Vancouver Specialty and Rehab Care (Hx F prior F, OSFM, Lift SP, Lift Cond) 6 18 19.pdf",Enforcement Letter,06/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1572/enforcement letter/2019/Vancouver Specialty and Rehab Care (Hx F prior F, OSFM, Lift SP, Lift Cond) 6 18 19.pdf",Tue Jun  9 15:29:00 2020
44849,Vancouver Specialty and Rehabilitative Care,"Vancouver Specialty and Rehab Care (OSFM L, IJ, R, SP, COND, CMP, CF) 7 18 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1572/enforcement letter/2018/Vancouver Specialty and Rehab Care (OSFM L, IJ, R, SP, COND, CMP, CF) 7 18 18.pdf",Tue Jun  9 15:29:01 2020
44849,Vancouver Specialty and Rehabilitative Care,"Pacific Specialty  (GG, CMP, CF) 3 1 18.pdf",Enforcement Letter,03/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1572/enforcement letter/2018/Pacific Specialty  (GG, CMP, CF) 3 1 18.pdf",Tue Jun  9 15:29:02 2020
44849,Vancouver Specialty and Rehabilitative Care,"Pacific Specialy and Rehab Care (IJ, R, SUB, CMP, CF) 8 31 17.pdf",Enforcement Letter,09/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1572/enforcement letter/2017/Pacific Specialy and Rehab Care (IJ, R, SUB, CMP, CF) 8 31 17.pdf",Tue Jun  9 15:29:03 2020
42893,WOODLAND CONVALESCENT CENTER,Woodland DCH (CF) 9 6 19.pdf,Enforcement Letter,09/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/749/enforcement letter/2019/Woodland DCH (CF) 9 6 19.pdf,Tue Jun  9 15:29:20 2020
42893,WOODLAND CONVALESCENT CENTER,"Woodland Convelescent Center (G, CMP, CF) 8 9 19.pdf",Enforcement Letter,08/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/749/enforcement letter/2019/Woodland Convelescent Center (G, CMP, CF) 8 9 19.pdf",Tue Jun  9 15:29:24 2020
43631,BOOKER REST HOME ANNEX,"Booker Rest Home Annex (G, CMP) 3 27 18.pdf",Enforcement Letter,04/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/8863/enforcement letter/2018/Booker Rest Home Annex (G, CMP) 3 27 18.pdf",Tue Jun  9 15:29:29 2020
45955,Americana Health and Rehabilitation Center,"Americana Health and Rehab (Hx DCH, prior LSC) 11 26 19.pdf",Enforcement Letter,12/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1604/enforcement letter/2019/Americana Health and Rehab (Hx DCH, prior LSC) 11 26 19.pdf",Tue Jun  9 15:29:37 2020
45955,Americana Health and Rehabilitation Center,"Americana (GG, CMP, CF) 7 31 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1604/enforcement letter/2018/Americana (GG, CMP, CF) 7 31 18.pdf",Tue Jun  9 15:29:38 2020
45955,Americana Health and Rehabilitation Center,"Americana (Hx GG, prior GG, CF, CMP) 5 25 18.rtf.pdf",Enforcement Letter,06/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1604/enforcement letter/2018/Americana (Hx GG, prior GG, CF, CMP) 5 25 18.rtf.pdf",Tue Jun  9 15:29:40 2020
45955,Americana Health and Rehabilitation Center,"Americana Health and Rehab (GG, CMP CF) 5 9 18.pdf",Enforcement Letter,05/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1604/enforcement letter/2018/Americana Health and Rehab (GG, CMP CF) 5 9 18.pdf",Tue Jun  9 15:29:41 2020
45955,Americana Health and Rehabilitation Center,"Americana Health and Rehab (GG, CMP, CF,) 6 17.pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1604/enforcement letter/2017/Americana Health and Rehab (GG, CMP, CF,) 6 17.pdf",Tue Jun  9 15:29:42 2020
45951,Frontier Rehabilitation and Extended Care,Frontier Rehab (Hx D prior E) 11 1 19.pdf,Enforcement Letter,11/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1605/enforcement letter/2019/Frontier Rehab (Hx D prior E) 11 1 19.pdf,Tue Jun  9 15:30:03 2020
45951,Frontier Rehabilitation and Extended Care,"Frontier Rehab (Hx D prior G, CMP, CF) 5 21 19.pdf",Enforcement Letter,06/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1605/enforcement letter/2019/Frontier Rehab (Hx D prior G, CMP, CF) 5 21 19.pdf",Tue Jun  9 15:30:06 2020
45951,Frontier Rehabilitation and Extended Care,"Frontier Rehab (GG, CMP, CF) 3 26 19.pdf",Enforcement Letter,04/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1605/enforcement letter/2019/Frontier Rehab (GG, CMP, CF) 3 26 19.pdf",Tue Jun  9 15:30:08 2020
45951,Frontier Rehabilitation and Extended Care,Frontier Rehab (Hx D prior D) 1 10 19.pdf,Enforcement Letter,01/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1605/enforcement letter/2019/Frontier Rehab (Hx D prior D) 1 10 19.pdf,Tue Jun  9 15:30:10 2020
45951,Frontier Rehabilitation and Extended Care,"Frontier Rehab (GG, CMP, CF) 8 13 18.doc.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1605/enforcement letter/2018/Frontier Rehab (GG, CMP, CF) 8 13 18.doc.pdf",Tue Jun  9 15:30:12 2020
45951,Frontier Rehabilitation and Extended Care,"Frontier Rehab (Hx D prior GG, CMP, CF) 6 18.pdf",Enforcement Letter,06/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1605/enforcement letter/2018/Frontier Rehab (Hx D prior GG, CMP, CF) 6 18.pdf",Tue Jun  9 15:30:13 2020
45951,Frontier Rehabilitation and Extended Care,"Frontier Rehab (GG, CMP, CF) 4 16 18.pdf",Enforcement Letter,04/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1605/enforcement letter/2018/Frontier Rehab (GG, CMP, CF) 4 16 18.pdf",Tue Jun  9 15:30:15 2020
45951,Frontier Rehabilitation and Extended Care,"Frontier Rehab amended (GG, CMP, CF) 2 18.pdf",Enforcement Letter,02/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1605/enforcement letter/2018/Frontier Rehab amended (GG, CMP, CF) 2 18.pdf",Tue Jun  9 15:30:16 2020
45951,Frontier Rehabilitation and Extended Care,"Frontier Rehab (GG, CMP, CF) 1 24 18.pdf",Enforcement Letter,02/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1605/enforcement letter/2018/Frontier Rehab (GG, CMP, CF) 1 24 18.pdf",Tue Jun  9 15:30:17 2020
45951,Frontier Rehabilitation and Extended Care,"Frontier Rehab (GG, CMP, CF) 7 17.pdf",Enforcement Letter,07/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1605/enforcement letter/2017/Frontier Rehab (GG, CMP, CF) 7 17.pdf",Tue Jun  9 15:30:18 2020
43486,AVALON HEALTH & REHABILITATION CENTER - PASCO,"Avalon Health and Rehab - Pasco (G Hx prior G, CMP, CF) 8 7 19.pdf",Enforcement Letter,08/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1362/enforcement letter/2019/Avalon Health and Rehab - Pasco (G Hx prior G, CMP, CF) 8 7 19.pdf",Tue Jun  9 15:30:35 2020
43486,AVALON HEALTH & REHABILITATION CENTER - PASCO,"Avalon Care - Pasco (G, CMP, CF) 7 10 19.pdf",Enforcement Letter,07/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1362/enforcement letter/2019/Avalon Care - Pasco (G, CMP, CF) 7 10 19.pdf",Tue Jun  9 15:30:37 2020
43486,AVALON HEALTH & REHABILITATION CENTER - PASCO,"Avalon Care Center - Pasco (GG, CMP, CF) 10 31 18.pdf",Enforcement Letter,11/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1362/enforcement letter/2018/Avalon Care Center - Pasco (GG, CMP, CF) 10 31 18.pdf",Tue Jun  9 15:30:39 2020
43486,AVALON HEALTH & REHABILITATION CENTER - PASCO,"Avalon Health and Rehab - Pasco (H, Hx, Sub, CF, Prior F) 8 6 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1362/enforcement letter/2018/Avalon Health and Rehab - Pasco (H, Hx, Sub, CF, Prior F) 8 6 18.pdf",Tue Jun  9 15:30:41 2020
43486,AVALON HEALTH & REHABILITATION CENTER - PASCO,Avalon Pasco (Hx D prior E) 11 7 17.pdf,Enforcement Letter,11/2017,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1362/enforcement letter/2017/Avalon Pasco (Hx D prior E) 11 7 17.pdf,Tue Jun  9 15:30:42 2020
43486,AVALON HEALTH & REHABILITATION CENTER - PASCO,"Avalon Health and Rehab - Pasco (G, CMP, CF) 6 17.pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1362/enforcement letter/2017/Avalon Health and Rehab - Pasco (G, CMP, CF) 6 17.pdf",Tue Jun  9 15:30:43 2020
43620,COLUMBIA BASIN HOSPITAL,"Columbia Basin Hospital (G, CMP, CF) 6 4 19.pdf",Enforcement Letter,06/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/8845/enforcement letter/2019/Columbia Basin Hospital (G, CMP, CF) 6 4 19.pdf",Tue Jun  9 15:30:58 2020
43620,COLUMBIA BASIN HOSPITAL,"Columbia Basin Hospital (G, CMP) 7 17.pdf",Enforcement Letter,07/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/8845/enforcement letter/2017/Columbia Basin Hospital (G, CMP) 7 17.pdf",Tue Jun  9 15:31:00 2020
43655,COLUMBIA CREST CENTER,"Columbia Crest Center (HX D, prior GG, CMP) 5 29 19.pdf",Enforcement Letter,06/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1504/enforcement letter/2019/Columbia Crest Center (HX D, prior GG, CMP) 5 29 19.pdf",Tue Jun  9 15:31:08 2020
43655,COLUMBIA CREST CENTER,"Columbia Crest Center (GG, CMP, CF) 4 24 19.pdf",Enforcement Letter,05/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1504/enforcement letter/2019/Columbia Crest Center (GG, CMP, CF) 4 24 19.pdf",Tue Jun  9 15:31:09 2020
43655,COLUMBIA CREST CENTER,"Columbia Crest Center (G, CMP, CF) 11 08 18.pdf",Enforcement Letter,11/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1504/enforcement letter/2018/Columbia Crest Center (G, CMP, CF) 11 08 18.pdf",Tue Jun  9 15:31:11 2020
43653,LAKE RIDGE CENTER,Lake Ridge Center (Hx E prior D) 5 23 19.pdf,Enforcement Letter,06/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1506/enforcement letter/2019/Lake Ridge Center (Hx E prior D) 5 23 19.pdf,Tue Jun  9 15:31:24 2020
43653,LAKE RIDGE CENTER,"Lake Ridge Center (Hx D, prior D) 6 28 18.pdf",Enforcement Letter,07/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1506/enforcement letter/2018/Lake Ridge Center (Hx D, prior D) 6 28 18.pdf",Tue Jun  9 15:31:29 2020
43653,LAKE RIDGE CENTER,"Lake Ridge Center (Hx G, prior E, CMP, CF) 8 29 17.pdf",Enforcement Letter,09/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1506/enforcement letter/2017/Lake Ridge Center (Hx G, prior E, CMP, CF) 8 29 17.pdf",Tue Jun  9 15:31:30 2020
43011,MCKAY HEALTHCARE & REHAB CENTER,McKay Rehab (Hx E prior D) 10 31 19.pdf,Enforcement Letter,11/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/867/enforcement letter/2019/McKay Rehab (Hx E prior D) 10 31 19.pdf,Tue Jun  9 15:31:44 2020
43011,MCKAY HEALTHCARE & REHAB CENTER,McKay Healthcare and Rehab (DCH) 7 29 19.pdf,Enforcement Letter,08/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/867/enforcement letter/2019/McKay Healthcare and Rehab (DCH) 7 29 19.pdf,Tue Jun  9 15:31:46 2020
43011,MCKAY HEALTHCARE & REHAB CENTER,"McKay Health and Rehab (L, SUB, CCMP, CF) 3 30 18.pdf",Enforcement Letter,04/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/867/enforcement letter/2018/McKay Health and Rehab (L, SUB, CCMP, CF) 3 30 18.pdf",Tue Jun  9 15:31:48 2020
43011,MCKAY HEALTHCARE & REHAB CENTER,"McKay Health and Rehab (Hx G prior D, CF) 6 17.pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/867/enforcement letter/2017/McKay Health and Rehab (Hx G prior D, CF) 6 17.pdf",Tue Jun  9 15:31:50 2020
43481,GRAYS HARBOR HEALTH & REHABILITATION CENTER,"Grays Harbor Health and Rehab (3 OOC G, CMP, CF, prior D prior D) 12 26 19.pdf",Enforcement Letter,01/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1356/enforcement letter/2020/Grays Harbor Health and Rehab (3 OOC G, CMP, CF, prior D prior D) 12 26 19.pdf",Tue Jun  9 15:32:00 2020
43481,GRAYS HARBOR HEALTH & REHABILITATION CENTER,Grays Harbor Health and Rehab (Hx D prior D) 11 6 19.pdf,Enforcement Letter,11/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1356/enforcement letter/2019/Grays Harbor Health and Rehab (Hx D prior D) 11 6 19.pdf,Tue Jun  9 15:32:03 2020
