pdf_name,page,image_based,letter_dt,survey_dt,survey_type,vendor_num,fed_num,aem_num,action,fed_enforcement,nc_hist,epoc,state_rem,appeal_rights,finding_code,finding_desc,wac_long,wac_short,subchp_num,subchp_name,section,section_desc,cmp_item,cmp_agg
"Aldercrest Health and Rehab Center (GG, CMP, CF) 8 15 19.pdf",1,FALSE,8/20/19,8/15/19,unannounced complaint investigation ,4115571,505236,WABDKS,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Aldercrest Health and Rehab Center (GG, CMP, CF) 8 15 19.pdf",2,FALSE,8/20/19,8/15/19,unannounced complaint investigation ,4115571,505236,WABDKS,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,FALSE,,,388-97-1060(3)(b),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Aldercrest Health and Rehab Center (GG, CMP, CF) 8 15 19.pdf",2,FALSE,8/20/19,8/15/19,unannounced complaint investigation ,4115571,505236,WABDKS,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,FALSE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Aldercrest Health and Rehab Center (GG, CMP, CF) 8 15 19.pdf",3,FALSE,8/20/19,8/15/19,unannounced complaint investigation ,4115571,505236,WABDKS,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Aldercrest Health and Rehab Center (GG, CMP, CF) 8 15 19.pdf",4,FALSE,8/20/19,8/15/19,unannounced complaint investigation ,4115571,505236,WABDKS,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,2000
"Alderwood Manor (G, CMP, CF) 7 17.pdf",1,FALSE,7/31/17,7/17/17,full standard health survey and complaint investigation ,4111027,505257,WA7VE6,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Alderwood Manor (G, CMP, CF) 7 17.pdf",2,FALSE,7/31/17,7/17/17,full standard health survey and complaint investigation ,4111027,505257,WA7VE6,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,
"Alderwood Manor (G, CMP, CF) 7 17.pdf",3,FALSE,7/31/17,7/17/17,full standard health survey and complaint investigation ,4111027,505257,WA7VE6,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(3)(b),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Alderwood Manor (G, CMP, CF) 7 17.pdf",4,FALSE,7/31/17,7/17/17,full standard health survey and complaint investigation ,4111027,505257,WA7VE6,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Alderwood Manor (G, CMP, CF) 7 17.pdf",5,FALSE,7/31/17,7/17/17,full standard health survey and complaint investigation ,4111027,505257,WA7VE6,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Alderwood Manor (GG, CMP, CF) 8 10 18.pdf",1,FALSE,8/17/18,8/10/18,full standard health survey and complaint investigation ,4111027,505257,WAXL74,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy  Federal Enforcement   [State Operations Manual - 7304B]  As the result of the survey findings you will not be given an ‘opportunity to correct’ the deficiencies before the state recommends the Centers for Medicare and Medicaid Services,,,,,,,,
"Alderwood Manor (GG, CMP, CF) 8 10 18.pdf",2,FALSE,8/17/18,8/10/18,full standard health survey and complaint investigation ,4111027,505257,WAXL74,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,TRUE,,,388-97-1060(3)(d),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,500,
"Alderwood Manor (GG, CMP, CF) 8 10 18.pdf",3,FALSE,8/17/18,8/10/18,full standard health survey and complaint investigation ,4111027,505257,WAXL74,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,500
"Alderwood Manor (GG, CMP, CF) 8 10 18.pdf",4,FALSE,8/17/18,8/10/18,full standard health survey and complaint investigation ,4111027,505257,WAXL74,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Alderwood Manor (Hx D prior D) 4 17 19.pdf,1,FALSE,4/29/19,4/17/19,unannounced complaint investigation ,4111027,505257,WA6I0J,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
Alderwood Manor (Hx D prior D) 4 17 19.pdf,2,FALSE,4/29/19,4/17/19,unannounced complaint investigation ,4111027,505257,WA6I0J,,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
Alderwood Manor (Hx D prior D) 4 17 19.pdf,3,FALSE,4/29/19,4/17/19,unannounced complaint investigation ,4111027,505257,WA6I0J,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
Alderwood Manor (Hx D prior D) 4 17 19.pdf,4,FALSE,4/29/19,4/17/19,unannounced complaint investigation ,4111027,505257,WA6I0J,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Alderwood Manor (Hx D prior D) 6 17.pdf,1,FALSE,6/15/17,6/5/17,complaint investigation ,4111027,505257,WA5OBU,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
Alderwood Manor (Hx D prior D) 6 17.pdf,2,FALSE,6/15/17,6/5/17,complaint investigation ,4111027,505257,WA5OBU,,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,,,,,,
Alderwood Manor (Hx D prior D) 6 17.pdf,3,FALSE,6/15/17,6/5/17,complaint investigation ,4111027,505257,WA5OBU,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Alderwood Manor (Hx D prior D) 6 17.pdf,4,FALSE,6/15/17,6/5/17,complaint investigation ,4111027,505257,WA5OBU,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Alderwood Manor (Hx G prior G CMP CF) 8 17.pdf,1,FALSE,8/30/17,8/17/17,complaint investigation ,4111027,505257,WA7VE6,IMPOSITION OF CIVIL FINES,FALSE,TRUE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
Alderwood Manor (Hx G prior G CMP CF) 8 17.pdf,2,FALSE,8/30/17,8/17/17,complaint investigation ,4111027,505257,WA7VE6,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
Alderwood Manor (Hx G prior G CMP CF) 8 17.pdf,3,FALSE,8/30/17,8/17/17,complaint investigation ,4111027,505257,WA7VE6,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(3)(k),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,2000,
Alderwood Manor (Hx G prior G CMP CF) 8 17.pdf,4,FALSE,8/30/17,8/17/17,complaint investigation ,4111027,505257,WA7VE6,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Alderwood Park (3OOC, Hx D prior Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 3 26 18.pdf",1,FALSE,4/4/18,3/26/18,unannounced complaint investigation ,4114737,505092,WAEXM4,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
"Alderwood Park (3OOC, Hx D prior Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 3 26 18.pdf",2,FALSE,4/4/18,3/26/18,unannounced complaint investigation ,4114737,505092,WAEXM4,,FALSE,FALSE,TRUE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Alderwood Park (3OOC, Hx D prior Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 3 26 18.pdf",3,FALSE,4/4/18,3/26/18,unannounced complaint investigation ,4114737,505092,WAEXM4,,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,
"Alderwood Park (3OOC, Hx D prior Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 3 26 18.pdf",4,FALSE,4/4/18,3/26/18,unannounced complaint investigation ,4114737,505092,WAEXM4,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Alderwood Park (3OOC, Hx D prior Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 3 26 18.pdf",5,FALSE,4/4/18,3/26/18,unannounced complaint investigation ,4114737,505092,WAEXM4,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Alderwood Park (BIC - Lift SP) 5 9 18 .pdf,1,FALSE,5/10/18,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",1,FALSE,3/22/18,3/8/18,post visit and partial extended survey ,4114737,505092,WAEXM4,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,FALSE,FALSE,TRUE,FALSE,FALSE,K,a pattern of deficiencies that constitute immediate jeopardy to resident health and safety,,,,,,,,
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",2,FALSE,3/22/18,3/8/18,post visit and partial extended survey ,4114737,505092,WAEXM4,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",3,FALSE,3/22/18,3/8/18,post visit and partial extended survey ,4114737,505092,WAEXM4,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-0640(1),388-97-0640,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Resident Rights,Prevention of abuse.,2000,
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",4,FALSE,3/22/18,3/8/18,post visit and partial extended survey ,4114737,505092,WAEXM4,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1300(1)(a),388-97-1300,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Specialized Habilitative and Rehabilitative Services,Pharmacy services.,3000,
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",4,FALSE,3/22/18,3/8/18,post visit and partial extended survey ,4114737,505092,WAEXM4,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(3)(k),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",4,FALSE,3/22/18,3/8/18,post visit and partial extended survey ,4114737,505092,WAEXM4,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1620(1),388-97-1620,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Administration,General administration.,3000,
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",5,FALSE,3/22/18,3/8/18,post visit and partial extended survey ,4114737,505092,WAEXM4,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,9000
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",6,FALSE,3/22/18,3/8/18,post visit and partial extended survey ,4114737,505092,WAEXM4,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Alderwood Park (G, CMP, CF) 1 3 20.pdf",1,FALSE,1/14/20,1/20/20,unannounced complaint investigation ,4114602,505092,WAOYRU,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,TRUE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Alderwood Park (G, CMP, CF) 1 3 20.pdf",2,FALSE,1/14/20,1/20/20,unannounced complaint investigation ,4114602,505092,WAOYRU,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-1060(3)(b),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Alderwood Park (G, CMP, CF) 1 3 20.pdf",3,FALSE,1/14/20,1/20/20,unannounced complaint investigation ,4114602,505092,WAOYRU,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Alderwood Park (G, CMP, CF) 1 3 20.pdf",4,FALSE,1/14/20,1/20/20,unannounced complaint investigation ,4114602,505092,WAOYRU,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Alderwood Park (G, CMP, CF) 1 3 20.pdf",5,FALSE,1/14/20,1/20/20,unannounced complaint investigation ,4114602,505092,WAOYRU,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Alderwood Park Health and Rehab (GG, CMP, CF) 6 14 18.pdf",1,FALSE,6/27/18,6/14/18,unannounced full standard health survey and complaint investigation ,4114737,505092,WAE6RY,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Alderwood Park Health and Rehab (GG, CMP, CF) 6 14 18.pdf",2,FALSE,6/27/18,6/14/18,unannounced full standard health survey and complaint investigation ,4114737,505092,WAE6RY,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,FALSE,,,388-97-1060(1),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Alderwood Park Health and Rehab (GG, CMP, CF) 6 14 18.pdf",3,FALSE,6/27/18,6/14/18,unannounced full standard health survey and complaint investigation ,4114737,505092,WAE6RY,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1300(1)(b)(1),388-97-1300,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Specialized Habilitative and Rehabilitative Services,Pharmacy services.,500,
"Alderwood Park Health and Rehab (GG, CMP, CF) 6 14 18.pdf",4,FALSE,6/27/18,6/14/18,unannounced full standard health survey and complaint investigation ,4114737,505092,WAE6RY,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1500
"Alderwood Park Health and Rehab (GG, CMP, CF) 6 14 18.pdf",5,FALSE,6/27/18,6/14/18,unannounced full standard health survey and complaint investigation ,4114737,505092,WAE6RY,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Alderwood Park Health and Rehab (OOC, Hx D prior D) 6 27 19.pdf",1,FALSE,7/12/19,6/27/19,unannounced complaint investigation ,4114737,505092,WA0YZX,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
"Alderwood Park Health and Rehab (OOC, Hx D prior D) 6 27 19.pdf",2,FALSE,7/12/19,6/27/19,unannounced complaint investigation ,4114737,505092,WA0YZX,,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
"Alderwood Park Health and Rehab (OOC, Hx D prior D) 6 27 19.pdf",3,FALSE,7/12/19,6/27/19,unannounced complaint investigation ,4114737,505092,WA0YZX,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Alderwood Park Health and Rehab (OOC, Hx D prior D) 6 27 19.pdf",4,FALSE,7/12/19,6/27/19,unannounced complaint investigation ,4114737,505092,WA0YZX,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",1,FALSE,1/19/18,1/4/18,unannounced abbreviated and partial extended survey ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,TRUE,FALSE,FALSE,K,a pattern of deficiencies that constitute immediate jeopardy to resident health and safety,,,,,,,,
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",2,FALSE,1/19/18,1/4/18,unannounced abbreviated and partial extended survey ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",3,FALSE,1/19/18,1/4/18,unannounced abbreviated and partial extended survey ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(1),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",3,FALSE,1/19/18,1/4/18,unannounced abbreviated and partial extended survey ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1300(1)(a),388-97-1300,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Specialized Habilitative and Rehabilitative Services,Pharmacy services.,3000,
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",3,FALSE,1/19/18,1/4/18,unannounced abbreviated and partial extended survey ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(3)(k),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",3,FALSE,1/19/18,1/4/18,unannounced abbreviated and partial extended survey ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1620(1),388-97-1620,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Administration,General administration.,3000,
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",4,FALSE,1/19/18,1/4/18,unannounced abbreviated and partial extended survey ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",5,FALSE,1/19/18,1/4/18,unannounced abbreviated and partial extended survey ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,8000
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",6,FALSE,1/19/18,1/4/18,unannounced abbreviated and partial extended survey ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Alderwood Park Health and Rehabilitation (GG CMP) April 17.pdf,1,FALSE,4/11/17,3/30/17,full standard health survey ,4114737,505092,WA3E05,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
Alderwood Park Health and Rehabilitation (GG CMP) April 17.pdf,2,FALSE,4/11/17,3/30/17,full standard health survey ,4114737,505092,WA3E05,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-1060(2)(c),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,2000,
Alderwood Park Health and Rehabilitation (GG CMP) April 17.pdf,3,FALSE,4/11/17,3/30/17,full standard health survey ,4114737,505092,WA3E05,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
Alderwood Park Health and Rehabilitation (GG CMP) April 17.pdf,4,FALSE,4/11/17,3/30/17,full standard health survey ,4114737,505092,WA3E05,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,2000
Alderwood Park Health and Rehabilitation (GG CMP) April 17.pdf,5,FALSE,4/11/17,3/30/17,full standard health survey ,4114737,505092,WA3E05,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",1,FALSE,2/7/18,1/25/18,unannounced abbreviated ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,TRUE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",2,FALSE,2/7/18,1/25/18,unannounced abbreviated ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",3,FALSE,2/7/18,1/25/18,unannounced abbreviated ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1975(8),388-97-1975,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Preadmission Screening and Resident Review (PASRR) in Medicaid Certified Facilities.,PASRR requirements after admission of a resident.,500,
"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",3,FALSE,2/7/18,1/25/18,unannounced abbreviated ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(2)(c),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,500,
"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",4,FALSE,2/7/18,1/25/18,unannounced abbreviated ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",5,FALSE,2/7/18,1/25/18,unannounced abbreviated ,4114737,505092,WAEXM4,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Arlington Health and Rehab (G, CMP, CF) 11 26 18.pdf",1,FALSE,12/5/18,11/26/18,unannounced complaint investigation ,4113346,505351,WAiVZ8,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Arlington Health and Rehab (G, CMP, CF) 11 26 18.pdf",2,FALSE,12/5/18,11/26/18,unannounced complaint investigation ,4113346,505351,WAiVZ8,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Arlington Health and Rehab (G, CMP, CF) 11 26 18.pdf",3,FALSE,12/5/18,11/26/18,unannounced complaint investigation ,4113346,505351,WAiVZ8,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Arlington Health and Rehab (G, CMP, CF) 11 26 18.pdf",4,FALSE,12/5/18,11/26/18,unannounced complaint investigation ,4113346,505351,WAiVZ8,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
Arlington Health and Rehab (Hx D prior D) 12 9 19.pdf,1,FALSE,12/18/19,12/9/19,unannounced complaint investigation ,4113346,505351,WAIK80,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
Arlington Health and Rehab (Hx D prior D) 12 9 19.pdf,2,FALSE,12/18/19,12/9/19,unannounced complaint investigation ,4113346,505351,WAIK80,,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
