pdf_name,manual_cms_number,facility_name,letter_dt,survey_dt,survey_type,wac_short,wac_long,section,cmp_item,cmp_agg,finding_code,action,fed_enforcement,nc_hist,epoc,state_rem,appeal_rights
"Alderwood Park (3OOC, Hx D prior Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 3 26 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-04-04,2018-03-26,unannounced complaint investigation ,,,,,,D,,False,True,False,False,False
"Alderwood Park (3OOC, Hx D prior Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 3 26 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-04-04,2018-03-26,unannounced complaint investigation ,,,,,,G,,False,False,True,False,False
"Alderwood Park (3OOC, Hx D prior Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 3 26 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-04-04,2018-03-26,unannounced complaint investigation ,,,,,,,,False,False,False,True,True
"Alderwood Park (3OOC, Hx D prior Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 3 26 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-04-04,2018-03-26,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
Alderwood Park (BIC - Lift SP) 5 9 18 .pdf,505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-05-10,,,,,,,,,,False,False,False,False,False
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-03-22,2018-03-08,post visit and partial extended survey ,,,,,,K,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,False,False,True,False,False
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-03-22,2018-03-08,post visit and partial extended survey ,,,,,,,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,False,False,False,False,False
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-03-22,2018-03-08,post visit and partial extended survey ,388-97-0640,388-97-0640(1),Resident Rights,2000.0,,,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,False,False,False,True,False
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-03-22,2018-03-08,post visit and partial extended survey ,388-97-1300,388-97-1300(1)(a),Specialized Habilitative and Rehabilitative Services,3000.0,,,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,False,False,False,False,True
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-03-22,2018-03-08,post visit and partial extended survey ,388-97-1060,388-97-1060(3)(k),Quality of Care,1000.0,,,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,False,False,False,False,True
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-03-22,2018-03-08,post visit and partial extended survey ,388-97-1620,388-97-1620(1),Administration,3000.0,,,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,False,False,False,False,True
"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-03-22,2018-03-08,post visit and partial extended survey ,,,,,9000.0,,IMPOSITION OF CONDITIONS ON A LICENSE IMPOSITION OF A CIVIL FINE CONTINUED STOP PLACEMENT ON A LICENSE,False,False,False,False,False
"Alderwood Park (G, CMP, CF) 1 3 20.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2020-01-14,2020-01-20,unannounced complaint investigation ,,,,,,G,IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Alderwood Park (G, CMP, CF) 1 3 20.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2020-01-14,2020-01-20,unannounced complaint investigation ,388-97-1060,388-97-1060(3)(b),Quality of Care,1000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Alderwood Park (G, CMP, CF) 1 3 20.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2020-01-14,2020-01-20,unannounced complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Alderwood Park (G, CMP, CF) 1 3 20.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2020-01-14,2020-01-20,unannounced complaint investigation ,,,,,1000.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Alderwood Park (G, CMP, CF) 1 3 20.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2020-01-14,2020-01-20,unannounced complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Alderwood Park Health and Rehab (GG, CMP, CF) 6 14 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-06-27,2018-06-14,unannounced full standard health survey and complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Alderwood Park Health and Rehab (GG, CMP, CF) 6 14 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-06-27,2018-06-14,unannounced full standard health survey and complaint investigation ,388-97-1060,388-97-1060(1),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,False
"Alderwood Park Health and Rehab (GG, CMP, CF) 6 14 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-06-27,2018-06-14,unannounced full standard health survey and complaint investigation ,388-97-1300,388-97-1300(1)(b)(1),Specialized Habilitative and Rehabilitative Services,500.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Alderwood Park Health and Rehab (GG, CMP, CF) 6 14 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-06-27,2018-06-14,unannounced full standard health survey and complaint investigation ,,,,,1500.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Alderwood Park Health and Rehab (GG, CMP, CF) 6 14 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-06-27,2018-06-14,unannounced full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Alderwood Park Health and Rehab (OOC, Hx D prior D) 6 27 19.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2019-07-12,2019-06-27,unannounced complaint investigation ,,,,,,D,,False,True,False,False,False
"Alderwood Park Health and Rehab (OOC, Hx D prior D) 6 27 19.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2019-07-12,2019-06-27,unannounced complaint investigation ,,,,,,,,False,False,True,True,False
"Alderwood Park Health and Rehab (OOC, Hx D prior D) 6 27 19.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2019-07-12,2019-06-27,unannounced complaint investigation ,,,,,,,,False,False,False,False,True
"Alderwood Park Health and Rehab (OOC, Hx D prior D) 6 27 19.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2019-07-12,2019-06-27,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-01-19,2018-01-04,unannounced abbreviated and partial extended survey ,,,,,,K,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-01-19,2018-01-04,unannounced abbreviated and partial extended survey ,,,,,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-01-19,2018-01-04,unannounced abbreviated and partial extended survey ,388-97-1060,388-97-1060(1),Quality of Care,1000.0,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-01-19,2018-01-04,unannounced abbreviated and partial extended survey ,388-97-1300,388-97-1300(1)(a),Specialized Habilitative and Rehabilitative Services,3000.0,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-01-19,2018-01-04,unannounced abbreviated and partial extended survey ,388-97-1060,388-97-1060(3)(k),Quality of Care,1000.0,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-01-19,2018-01-04,unannounced abbreviated and partial extended survey ,388-97-1620,388-97-1620(1),Administration,3000.0,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-01-19,2018-01-04,unannounced abbreviated and partial extended survey ,,,,,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-01-19,2018-01-04,unannounced abbreviated and partial extended survey ,,,,,8000.0,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,False
Alderwood Park Health and Rehabilitation (GG CMP) April 17.pdf,505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2017-04-11,2017-03-30,full standard health survey ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
Alderwood Park Health and Rehabilitation (GG CMP) April 17.pdf,505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2017-04-11,2017-03-30,full standard health survey ,388-97-1060,388-97-1060(2)(c),Quality of Care,2000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,False
Alderwood Park Health and Rehabilitation (GG CMP) April 17.pdf,505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2017-04-11,2017-03-30,full standard health survey ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
Alderwood Park Health and Rehabilitation (GG CMP) April 17.pdf,505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2017-04-11,2017-03-30,full standard health survey ,,,,,2000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Alderwood Park Health and Rehabilitation (GG CMP) April 17.pdf,505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2017-04-11,2017-03-30,full standard health survey ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-02-07,2018-01-25,unannounced abbreviated ,,,,,,G,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,True,False,False,False
"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-02-07,2018-01-25,unannounced abbreviated ,,,,,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,True,True,False
"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-02-07,2018-01-25,unannounced abbreviated ,388-97-1975,388-97-1975(8),Preadmission Screening and Resident Review (PASRR) in Medicaid Certified Facilities.,500.0,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-02-07,2018-01-25,unannounced abbreviated ,388-97-1060,388-97-1060(2)(c),Quality of Care,500.0,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-02-07,2018-01-25,unannounced abbreviated ,,,,,1000.0,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2018-02-07,2018-01-25,unannounced abbreviated ,,,,,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Arlington Health and Rehab (G, CMP, CF) 11 26 18.pdf",505351,ARLINGTON HEALTH AND REHABILITATION,2018-12-05,2018-11-26,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,False,False,True,False,False
"Arlington Health and Rehab (G, CMP, CF) 11 26 18.pdf",505351,ARLINGTON HEALTH AND REHABILITATION,2018-12-05,2018-11-26,unannounced complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,False
"Arlington Health and Rehab (G, CMP, CF) 11 26 18.pdf",505351,ARLINGTON HEALTH AND REHABILITATION,2018-12-05,2018-11-26,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Arlington Health and Rehab (G, CMP, CF) 11 26 18.pdf",505351,ARLINGTON HEALTH AND REHABILITATION,2018-12-05,2018-11-26,unannounced complaint investigation ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Arlington Health and Rehab (Hx D prior D) 12 9 19.pdf,505351,ARLINGTON HEALTH AND REHABILITATION,2019-12-18,2019-12-09,unannounced complaint investigation ,,,,,,D,,False,True,False,False,False
Arlington Health and Rehab (Hx D prior D) 12 9 19.pdf,505351,ARLINGTON HEALTH AND REHABILITATION,2019-12-18,2019-12-09,unannounced complaint investigation ,,,,,,,,False,False,True,True,False
Arlington Health and Rehab (Hx D prior D) 12 9 19.pdf,505351,ARLINGTON HEALTH AND REHABILITATION,2019-12-18,2019-12-09,unannounced complaint investigation ,,,,,,,,False,False,False,False,True
Arlington Health and Rehab (Hx D prior D) 12 9 19.pdf,505351,ARLINGTON HEALTH AND REHABILITATION,2019-12-18,2019-12-09,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
Arlington Health and Rehab (Hx D prior D) 2 21 19.pdf,505351,ARLINGTON HEALTH AND REHABILITATION,2019-03-06,2019-02-21,unannounced complaint investigation ,,,,,,D,,False,True,False,False,False
Arlington Health and Rehab (Hx D prior D) 2 21 19.pdf,505351,ARLINGTON HEALTH AND REHABILITATION,2019-03-06,2019-02-21,unannounced complaint investigation ,,,,,,,,False,False,True,True,True
Arlington Health and Rehab (Hx D prior D) 2 21 19.pdf,505351,ARLINGTON HEALTH AND REHABILITATION,2019-03-06,2019-02-21,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Arlington Health and Rehab (Past Non J, CMP) 7 17.pdf",505373,PRESTIGE POST-ACUTE AND REHAB CENTER - CENTRALIA,2017-07-18,2016-07-17,complaint investigation ,,,,,,J,,False,False,False,False,False
"Arlington Health and Rehab (Past Non J, CMP) 7 17.pdf",505373,PRESTIGE POST-ACUTE AND REHAB CENTER - CENTRALIA,2017-07-18,2016-07-17,complaint investigation ,,,,,,,,False,False,False,False,True
"Arlington Health and Rehab (Past Non J, CMP) 7 17.pdf",505373,PRESTIGE POST-ACUTE AND REHAB CENTER - CENTRALIA,2017-07-18,2016-07-17,complaint investigation ,,,,,,,,False,False,False,False,False
"Avalon Care - Pasco (G, CMP, CF) 7 10 19.pdf",505126,AVALON HEALTH & REHABILITATION CENTER - PASCO,2019-07-18,2019-07-10,unannounced complaint investigation ,,,,,,G,IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Avalon Care - Pasco (G, CMP, CF) 7 10 19.pdf",505126,AVALON HEALTH & REHABILITATION CENTER - PASCO,2019-07-18,2019-07-10,unannounced complaint investigation ,388-97-1060,388-97-1060(3)(b),Quality of Care,1500.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Avalon Care - Pasco (G, CMP, CF) 7 10 19.pdf",505126,AVALON HEALTH & REHABILITATION CENTER - PASCO,2019-07-18,2019-07-10,unannounced complaint investigation ,388-97-0320,388-97-0320(1)(b),Resident Rights,1000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Avalon Care - Pasco (G, CMP, CF) 7 10 19.pdf",505126,AVALON HEALTH & REHABILITATION CENTER - PASCO,2019-07-18,2019-07-10,unannounced complaint investigation ,388-97-0640,388-97-0640(6)(a)(b),Resident Rights,1000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Avalon Care - Pasco (G, CMP, CF) 7 10 19.pdf",505126,AVALON HEALTH & REHABILITATION CENTER - PASCO,2019-07-18,2019-07-10,unannounced complaint investigation ,,,,,3500.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Avalon Care - Pasco (G, CMP, CF) 7 10 19.pdf",505126,AVALON HEALTH & REHABILITATION CENTER - PASCO,2019-07-18,2019-07-10,unannounced complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Avalon Care Center - Northpointe (Hx GG, CMP, CF, prior D) 6 18 18.pdf",505496,AVALON CARE CENTER AT NORTHPOINTE,2018-07-25,2018-07-15,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,True,False,False,False
"Avalon Care Center - Northpointe (Hx GG, CMP, CF, prior D) 6 18 18.pdf",505496,AVALON CARE CENTER AT NORTHPOINTE,2018-07-25,2018-07-15,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,True,True,False
"Avalon Care Center - Northpointe (Hx GG, CMP, CF, prior D) 6 18 18.pdf",505496,AVALON CARE CENTER AT NORTHPOINTE,2018-07-25,2018-07-15,unannounced complaint investigation ,388-97-0640,388-97-0640(1),Resident Rights,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Avalon Care Center - Northpointe (Hx GG, CMP, CF, prior D) 6 18 18.pdf",505496,AVALON CARE CENTER AT NORTHPOINTE,2018-07-25,2018-07-15,unannounced complaint investigation ,,,,,2000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Avalon Care Center - Northpointe (Hx GG, CMP, CF, prior D) 6 18 18.pdf",505496,AVALON CARE CENTER AT NORTHPOINTE,2018-07-25,2018-07-15,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Avalon Care Center - Othello (G, CMP, CF) 5 3 19.pdf",505255,AVALON CARE CENTER - OTHELLO LLC,2019-05-16,2019-05-03,full standard health survey and complaint investigation ,,,,,,G,,False,False,True,False,False
"Avalon Care Center - Othello (G, CMP, CF) 5 3 19.pdf",505255,AVALON CARE CENTER - OTHELLO LLC,2019-05-16,2019-05-03,full standard health survey and complaint investigation ,,,,,,,,False,False,False,True,False
"Avalon Care Center - Othello (G, CMP, CF) 5 3 19.pdf",505255,AVALON CARE CENTER - OTHELLO LLC,2019-05-16,2019-05-03,full standard health survey and complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1500.0,,,,False,False,False,False,True
"Avalon Care Center - Othello (G, CMP, CF) 5 3 19.pdf",505255,AVALON CARE CENTER - OTHELLO LLC,2019-05-16,2019-05-03,full standard health survey and complaint investigation ,,,,,1500.0,,,False,False,False,False,False
"Avalon Care Center - Othello (G, CMP, CF) 5 3 19.pdf",505255,AVALON CARE CENTER - OTHELLO LLC,2019-05-16,2019-05-03,full standard health survey and complaint investigation ,,,,,,,,False,False,False,False,False
"Avalon Care Center - Othello (Hx E, prior D) 8 15 18.pdf",505255,AVALON CARE CENTER - OTHELLO LLC,2018-08-27,2018-08-15,unannounced complaint investigation ,,,,,,D,,False,True,False,False,False
"Avalon Care Center - Othello (Hx E, prior D) 8 15 18.pdf",505255,AVALON CARE CENTER - OTHELLO LLC,2018-08-27,2018-08-15,unannounced complaint investigation ,,,,,,,,False,False,True,True,True
"Avalon Care Center - Othello (Hx E, prior D) 8 15 18.pdf",505255,AVALON CARE CENTER - OTHELLO LLC,2018-08-27,2018-08-15,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Avalon Care Center - Pasco (GG, CMP, CF) 10 31 18.pdf",505126,AVALON HEALTH & REHABILITATION CENTER - PASCO,2018-11-15,2018-10-31,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
