facility_name,facility_id,eventid,inspection_dt,tag,tag_group_num,tag_group_name,tag_old_new,severity_code,severity_desc,complaint,standard
GRAYS HARBOR HEALTH & REHABILITATION CENTER,505016,T63J11,2019-07-15,685,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
GRAYS HARBOR HEALTH & REHABILITATION CENTER,505016,T63J11,2019-07-15,688,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
GRAYS HARBOR HEALTH & REHABILITATION CENTER,505016,T63J11,2019-07-15,727,483.35,Nursing Services,New,F,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Widespread,0.0,1.0
GRAYS HARBOR HEALTH & REHABILITATION CENTER,505016,T63J11,2019-07-15,758,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
GRAYS HARBOR HEALTH & REHABILITATION CENTER,505016,T63J11,2019-07-15,803,483.60,Food Services Areas,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
GRAYS HARBOR HEALTH & REHABILITATION CENTER,505016,T63J11,2019-07-15,880,483.80,Infection Control,New,F,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Widespread,0.0,1.0
GRAYS HARBOR HEALTH & REHABILITATION CENTER,505016,T63J11,2019-07-15,921,483.90,Physical Environment,New,F,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Widespread,0.0,1.0
GRAYS HARBOR HEALTH & REHABILITATION CENTER,505016,QMI711,2019-10-09,660,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
GRAYS HARBOR HEALTH & REHABILITATION CENTER,505016,77GW11,2019-11-06,732,483.35,Nursing Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
GRAYS HARBOR HEALTH & REHABILITATION CENTER,505016,50X611,2019-12-26,550,483.10,Resident Rights,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
GRAYS HARBOR HEALTH & REHABILITATION CENTER,505016,50X611,2019-12-26,745,483.40,Behavioral Health Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
WASHINGTON CARE CENTER,505017,67K611,2017-06-26,323,483.25,Quality of Care,Old,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,156,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,167,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,241,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,242,483.10,Resident Rights,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,248,483.24,Quality of Life,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,250,483.40,Behavioral Health Services,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,253,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,279,483.21,Comprehensive Resident Centered Care Plans,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,281,483.21,Comprehensive Resident Centered Care Plans,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,309,483.25,Quality of Care,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,312,483.24,Quality of Life,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,317,483.25,Quality of Care,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,318,483.25,Quality of Care,Old,G,Actual harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,323,483.25,Quality of Care,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,329,483.45,Pharmacy Services,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,353,483.35,Nursing Services,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,386,483.30,Physician Services,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,441,483.80,Infection Control,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,514,483.70,Administration,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,8EI911,2017-09-14,520,483.75,Quality Assurance and Performance Improvement,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,FGEU11,2017-11-27,157,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,553,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,561,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,578,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,582,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,623,483.15,"Admission, Transfer and Discharge",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,625,483.15,"Admission, Transfer and Discharge",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,641,483.20,Resident Assessment and Plan of Care,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,644,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,645,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,658,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,677,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,686,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,690,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,693,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,745,483.40,Behavioral Health Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,758,483.45,Pharmacy Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,803,483.60,Food Services Areas,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,842,483.70,Administration,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,849,483.70,Administration,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,880,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,CBCK11,2019-01-15,883,483.80,Infection Control,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,49GC11,2019-06-03,837,483.70,Administration,New,L,Immediate jeopardy to resident health or safety - Widespread,1.0,0.0
WASHINGTON CARE CENTER,505017,8CUX11,2019-10-17,839,483.70,Administration,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,558,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,561,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,565,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,570,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,577,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,578,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,584,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,607,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,622,483.15,"Admission, Transfer and Discharge",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,623,483.15,"Admission, Transfer and Discharge",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,625,483.15,"Admission, Transfer and Discharge",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,641,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,657,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,658,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,660,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,676,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,677,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,679,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,688,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
WASHINGTON CARE CENTER,505017,W80L11,2020-02-10,695,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
